Date,DHC,FMC,REE
20070306,,9.3942,17.0531
20070307,,9.8639,16.8051
20070308,,10.3336,17.2391
20070309,,10.8033,17.1151
20070312,,10.3336,17.3632
20070313,,9.676,17.2391
20070314,,9.2063,16.743
20070315,,8.7836,15.9989
20070316,,9.1593,16.743
20070319,,9.1123,17.3632
20070320,,8.8305,16.9911
20070321,,8.6426,17.3632
20070322,,8.5487,17.2391
20070323,,8.5487,17.3632
20070326,,8.2199,17.0531
20070327,,7.8441,16.309
20070328,,7.4684,17.1151
20070329,,7.7972,17.6732
20070330,,8.1729,17.3011
20070402,,7.7972,16.495
20070403,,7.5153,16.1229
20070404,,7.8911,16.681
20070405,,7.8911,16.309
20070406,,7.6093,15.9989
20070409,,7.7032,15.9989
20070410,,7.7032,15.7509
20070411,,7.5153,15.5028
20070412,,7.3275,14.8827
20070413,,6.9987,14.5727
20070416,,6.6699,13.8905
20070417,,6.6699,14.0766
20070418,,6.9987,14.7587
20070419,,7.1396,14.2626
20070420,,7.0456,14.2006
20070423,,6.8577,13.5185
20070424,,6.7638,13.3324
20070425,,6.9517,13.9525
20070502,,6.9517,14.5727
20070503,,6.9517,14.5106
20070504,,6.9517,14.3866
20070507,,7.0456,15.0687
20070508,,7.1396,15.8121
20070509,,6.8108,16.2771
20070510,,6.9047,15.8121
20070511,,6.9987,16.2771
20070514,,7.0456,16.3702
20070515,,7.0456,15.9981
20070516,,6.9517,15.8121
20070517,,7.0456,15.9981
20070518,,7.0456,15.9981
20070521,,7.1396,15.9981
20070522,,7.4684,16.0911
20070523,,7.7972,16.3702
20070524,,8.1729,15.9981
20070525,,8.1729,16.2771
20070528,,7.9381,16.0911
20070529,,7.6563,15.9051
20070530,,7.7032,15.7191
20070531,,7.7032,15.8121
20070601,,7.6093,15.533
20070604,,7.5153,15.254
20070605,,7.3275,14.6029
20070606,,7.3275,15.254
20070607,,7.67,15.254
20070608,,7.562,15.068
20070611,,7.454,14.789
20070612,,7.508,14.882
20070613,,7.4,14.975
20070614,,7.454,14.882
20070615,,7.4,14.789
20070618,,7.454,14.789
20070619,,7.4,14.789
20070620,,7.3459,14.789
20070621,,7.2919,14.6959
20070622,,7.1299,14.5099
20070625,,7.1299,14.3239
20070626,,7.0759,14.4169
20070627,,7.0219,14.3239
20070628,,6.8058,14.1379
20070629,,6.6978,13.9518
20070702,,6.3737,13.3938
20070703,,6.3737,13.1147
20070704,,6.6438,13.7658
20070705,,6.6438,13.3008
20070706,,6.6978,13.4868
20070709,,6.6978,13.3938
20070710,,6.6978,14.0449
20070711,,6.9138,14.1379
20070712,,6.9138,13.8588
20070713,,6.9138,13.9518
20070716,,6.6978,13.5798
20070717,,6.6978,13.6728
20070718,,6.6438,13.5798
20070719,,6.4817,13.5798
20070720,,6.5357,13.4868
20070723,,6.6978,13.3008
20070724,,6.7518,13.0217
20070725,,6.5357,12.9287
20070726,,6.3737,12.6497
20070727,,6.3197,12.6497
20070730,,6.2657,12.3706
20070731,,5.9956,11.8126
20070801,,5.9956,12.3706
20070802,,5.9956,12.1846
20070803,,5.9956,11.8126
20070806,,5.7255,11.8126
20070807,,5.6715,12.0916
20070808,,5.7255,12.0916
20070809,,5.8335,12.6497
20070810,,5.8335,12.5567
20070813,,5.6715,12.0916
20070814,,5.7795,12.3706
20070815,,5.7255,12.1846
20070816,,5.5635,11.9986
20070817,,5.5095,11.9986
20070820,,5.5095,12.1846
20070821,,5.3474,12.1846
20070822,,5.3474,12.1846
20070823,,5.1854,12.0916
20070824,,5.4014,12.3706
20070827,,5.4014,12.2776
20070828,,5.4014,12.2776
20070829,,5.4014,12.1846
20070830,,5.4014,12.1846
20070831,,5.4554,12.2776
20070904,,5.5635,12.7427
20070905,,5.8335,12.6497
20070906,,6.1036,12.6497
20070907,,6.2657,12.5567
20070910,,6.0496,12.5567
20070911,,5.9956,12.3706
20070912,,5.9416,12.2776
20070913,,5.7795,12.2776
20070914,,5.8335,12.3706
20070917,,5.8335,12.3706
20070918,,5.9416,12.4636
20070919,,5.9956,12.8357
20070920,,6.0496,13.3938
20070921,,6.0496,13.2077
20070924,,6.1576,13.8588
20070925,,6.2657,14.1379
20070926,,6.3737,14.1379
20070927,,6.2657,13.9518
20070928,,6.2657,14.3239
20071001,,6.2657,14.975
20071002,,6.3737,14.882
20071003,,6.3737,14.975
20071004,,6.3737,14.789
20071005,,6.3737,14.5099
20071008,,6.3197,14.4169
20071009,,6.2657,14.6959
20071010,,6.4817,14.6959
20071011,,6.8058,14.6029
20071012,,7.1299,14.6029
20071015,,6.8598,14.789
20071016,,6.6978,14.789
20071017,,6.8598,14.882
20071018,,6.5357,14.882
20071019,,6.4817,14.882
20071022,,6.5897,14.882
20071023,,6.4817,14.6959
20071024,,6.5897,14.789
20071025,,6.9138,14.6959
20071026,,6.7518,14.6029
20071029,,6.6978,14.3239
20071030,,6.6438,14.2309
20071031,,6.5897,14.1379
20071101,,6.6978,14.2309
20071102,,6.9138,14.1379
20071105,,6.6438,13.7658
20071106,,6.3737,13.6728
20071107,,6.6438,13.6728
20071108,,6.3737,13.4868
20071109,,6.1576,13.2077
20071112,,5.9956,12.9287
20071113,,5.7255,12.6497
20071114,,5.9956,13.2077
20071115,,5.7795,13.2077
20071116,,5.8335,13.2077
20071119,,5.8335,13.2077
20071120,,5.7255,13.1147
20071121,,5.7255,12.9287
20071122,,5.7255,13.0217
20071123,,5.6715,13.0217
20071126,,5.8335,13.3008
20071127,,5.8335,13.2077
20071128,,5.8876,13.2077
20071129,,5.8876,13.2077
20071130,,5.7255,13.2077
20071203,,5.8335,13.4868
20071204,,5.9416,13.7658
20071205,,5.8876,13.2077
20071206,,5.8335,13.3008
20071207,,5.8335,13.4868
20071210,,5.8335,13.2077
20071211,,5.7255,12.9287
20071212,,5.7255,13.1147
20071213,,5.5635,12.9287
20071214,,5.5095,12.8357
20071217,,5.4014,12.6497
20071218,,5.3798,12.5567
20071219,,5.6175,13.0217
20071220,,5.5095,12.7427
20071221,,5.5095,12.9287
20071224,,5.5095,12.8357
20071225,,5.3582,12.7427
20071226,,5.4014,12.7427
20071227,,5.4014,12.6497
20071228,,5.4554,12.7427
20080102,,5.4014,12.5567
20080103,,5.3474,12.3706
20080104,,5.3474,12.4636
20080107,,5.1314,12.1846
20080108,,5.1854,12.3706
20080109,,5.1854,12.1846
20080110,,4.9261,11.9986
20080111,,5.0773,12.0916
20080114,,4.9153,11.7195
20080115,,4.6776,11.2545
20080116,,4.9045,11.8126
20080117,,4.6668,11.6265
20080118,,4.7965,11.7195
20080121,,4.6452,11.6265
20080122,,4.4508,11.3475
20080123,,4.2671,10.9754
20080124,,4.3211,10.6964
20080125,,4.5048,10.7894
20080128,,4.5048,10.9754
20080129,,4.6452,11.4405
20080130,,4.8721,11.9986
20080131,,4.9693,12.0916
20080201,,5.1854,12.2776
20080212,,5.1854,11.8126
20080213,,4.9693,11.5335
20080214,,4.9369,11.5335
20080215,,4.9153,11.4405
20080218,,4.6884,10.8824
20080219,,4.6452,10.8824
20080220,,4.4292,10.4174
20080221,,4.2131,9.9523
20080222,,4.0079,9.4873
20080225,,4.2023,9.7663
20080226,,3.9971,9.3012
20080227,,4.1051,8.8362
20080228,,3.9971,8.4641
20080229,,3.9755,8.0456
20080303,,3.781,7.6735
20080304,,3.5974,7.3015
20080305,,3.4245,6.9759
20080306,,3.5866,7.3015
20080307,,3.7594,7.627
20080310,,3.5757,7.72
20080311,,3.4029,7.348
20080312,,3.3489,7.348
20080313,,3.2517,7.348
20080314,,3.1328,7.255
20080317,,2.9816,6.9294
20080318,,2.8412,6.6039
20080319,,2.8087,6.2783
20080320,,2.8087,5.9993
20080321,,2.7007,5.7203
20080324,,2.5711,5.4412
20080325,,2.4523,5.2087
20080326,,2.4847,4.9762
20080327,,2.5063,5.0227
20080328,,2.5279,5.0692
20080331,,2.5495,5.1157
20080401,,2.5711,5.1622
20080402,,2.5927,5.2087
20080403,,2.6143,5.2552
20080404,,2.6359,5.3017
20080407,,2.6791,5.3947
20080408,,2.7223,5.4877
20080409,,2.7763,5.3947
20080410,,2.7763,5.3017
20080411,,2.7223,5.2087
20080416,,2.7763,5.1157
20080417,,2.8304,5.2087
20080418,,2.8844,5.1157
20080421,,2.9168,5.0227
20080422,,2.859,4.9297
20080423,,2.8127,4.8366
20080424,,2.7664,4.7436
20080425,,2.7201,4.6506
20080428,,2.6738,4.5576
20080429,,2.6275,4.4739
20080505,,2.5812,4.3902
20080506,,2.5349,4.3065
20080507,,2.4886,4.2228
20080508,,2.4423,4.139
20080509,,2.396,4.0646
20080512,,2.3497,3.9902
20080513,,2.3034,3.9158
20080514,,2.2687,3.8414
20080515,,2.234,3.767
20080516,,2.234,3.6926
20080519,,2.1992,3.6275
20080520,,2.1645,3.5624
20080521,,2.1298,3.4973
20080522,,2.0951,3.4322
20080523,,2.0603,3.367
20080526,,2.0256,3.3019
20080530,,1.9909,3.2368
20080602,,1.9562,3.181
20080603,,1.9214,3.1252
20080604,,1.8867,3.0694
20080605,,1.852,3.0136
20080606,,1.8173,2.9578
20080609,,1.7825,2.902
20080610,,1.7478,2.8462
20080611,,1.7825,2.7904
20080612,,1.8173,2.7346
20080613,,1.852,2.6881
20080616,,1.8867,2.7346
20080617,,1.9214,2.7811
20080618,,1.8867,2.7346
20080619,,1.8404,2.6602
20080620,,1.7941,2.5857
20080623,,1.7478,2.5113
20080624,,1.7941,2.4369
20080625,,1.8404,2.4555
20080626,,1.7941,2.4183
20080627,,1.8404,2.4834
20080630,,1.8057,2.5578
20080701,,1.852,2.6322
20080702,,1.8983,2.7067
20080703,,1.9446,2.7811
20080704,,2.0025,2.8555
20080707,,1.9446,2.7718
20080708,,1.9909,2.8462
20080709,,2.0256,2.9206
20080710,,1.9677,3.0043
20080711,,1.9677,3.088
20080714,,1.9677,3.1717
20080715,,1.9562,3.2647
20080716,,1.8983,3.3577
20080717,,1.852,3.4508
20080718,,1.8057,3.3577
20080721,,1.7594,3.2647
20080722,,1.7131,3.1717
20080723,,1.6668,3.0787
20080724,,1.6205,2.995
20080725,,1.5742,2.9113
20080728,,1.5279,2.8276
20080729,,1.5626,2.9113
20080730,,1.6089,2.995
20080731,,1.5626,3.0787
20080801,,1.5163,3.1624
20080804,,1.4816,3.2182
20080805,,1.4469,3.1252
20080806,,1.4121,3.2182
20080807,,1.3774,3.1624
20080808,,1.4121,3.2554
20080811,,1.4469,3.3484
20080812,,1.4584,3.4415
20080813,,1.4469,3.5418
20080814,,1.4816,3.646
20080815,,1.5163,3.7502
20080818,,1.5858,3.9325
20080819,,1.5279,4.1278
20080820,,1.5163,4.3231
20080821,,1.5163,4.5315
20080822,,1.5163,4.7528
20080825,,1.5858,4.9872
20080826,,1.6552,5.2346
20080827,,1.7362,5.4951
20080828,,1.6552,5.7685
20080829,,1.6552,6.055
20080903,,1.7362,6.3545
20080904,,1.8173,6.6409
20080905,,1.8983,6.9665
20080908,,1.9909,6.8363
20080909,,2.0835,6.4977
20080910,,1.9793,6.2503
20080911,,1.8867,5.9378
20080912,,1.7941,5.6513
20080915,,1.852,5.6643
20080916,,1.7594,5.3909
20080917,,1.6784,5.1305
20080918,,1.5973,4.883
20080919,,1.6668,5.1174
20080922,,1.7478,5.3648
20080923,,1.6668,5.3648
20080924,,1.6205,5.3388
20080925,,1.6552,5.5992
20080926,,1.7247,5.7294
20080929,,1.7362,5.469
20080930,,1.6552,5.1956
20081001,,1.5973,5.1044
20081002,,1.6668,5.2086
20081003,,1.7015,5.0393
20081006,,1.6784,4.7919
20081007,,1.5973,4.5575
20081008,,1.5279,4.3361
20081009,,1.5047,4.1278
20081010,,1.4353,3.9325
20081013,,1.4584,3.7372
20081014,,1.5279,3.9195
20081015,,1.5973,3.9715
20081016,,1.5279,3.7762
20081017,,1.5279,3.659
20081020,,1.5279,3.4767
20081021,,1.5626,3.646
20081022,,1.5742,3.7632
20081023,,1.5047,3.5939
20081024,,1.4353,3.4767
20081027,,1.3658,3.3075
20081028,,1.308,3.1512
20081029,,1.3195,3.2554
20081030,,1.3195,3.3205
20081031,,1.2848,3.4767
20081103,,1.2501,3.3205
20081104,,1.308,3.4767
20081105,,1.3658,3.646
20081106,,1.3543,3.6981
20081107,,1.3195,3.5158
20081110,,1.3658,3.5028
20081111,,1.3658,3.3335
20081112,,1.3543,3.1772
20081113,,1.389,3.1772
20081114,,1.389,3.2554
20081117,,1.389,3.1121
20081118,,1.4121,3.1121
20081119,,1.3543,3.008
20081120,,1.308,2.9428
20081121,,1.308,2.9689
20081124,,1.2732,2.9689
20081125,,1.3311,3.06
20081126,,1.3543,2.9168
20081127,,1.3195,2.8126
20081128,,1.3774,2.9428
20081201,,1.3658,3.0731
20081202,,1.3543,2.9689
20081203,,1.3195,2.9428
20081204,,1.2964,2.9819
20081205,,1.3195,2.9038
20081208,,1.2732,2.8126
20081209,,1.2732,2.9298
20081210,,1.2732,2.7866
20081211,,1.2964,2.7866
20081212,,1.3543,2.8908
20081215,,1.4121,2.9819
20081216,,1.3427,2.8647
20081217,,1.3427,2.8908
20081218,,1.3311,2.9038
20081219,,1.3543,2.9428
20081222,,1.3658,2.9038
20081223,,1.3427,2.7996
20081224,,1.3311,2.7605
20081225,,1.3311,2.7345
20081226,,1.3774,2.7345
20081229,,1.389,2.6694
20081230,,1.3543,2.7345
20081231,,1.389,2.7085
20090102,,1.389,2.7215
20090105,,1.3543,2.7866
20090106,,1.3658,2.9168
20090107,,1.3774,3.06
20090108,,1.3658,3.0731
20090109,,1.3311,2.9949
20090112,,1.3427,2.9168
20090113,,1.3311,2.8387
20090114,,1.308,2.8387
20090115,,1.2964,2.8126
20090116,,1.3311,2.8257
20090119,,1.3543,2.8257
20090120,,1.3427,2.7866
20090121,,1.3311,2.7996
20090122,,1.3774,2.8257
20090123,,1.3658,2.8647
20090202,,1.3774,2.7345
20090203,,1.3195,2.6303
20090204,,1.3427,2.6564
20090205,,1.3311,2.6043
20090206,,1.3543,2.7085
20090209,,1.3543,2.8126
20090210,,1.2898,2.6824
20090211,,1.264,2.5522
20090212,,1.3156,2.435
20090213,,1.3285,2.448
20090216,,1.2769,2.4871
20090217,,1.264,2.435
20090218,,1.2124,2.3569
20090219,,1.1995,2.3959
20090220,,1.1866,2.3959
20090223,,1.1479,2.2788
20090224,,1.0964,2.1746
20090225,,1.1479,2.2788
20090226,,1.1093,2.2267
20090227,,1.1608,2.2267
20090302,,1.1608,2.2267
20090303,,1.1737,2.2006
20090304,,1.1737,2.2136
20090305,,1.1866,2.2267
20090306,,1.1866,2.2267
20090309,,1.1608,2.2267
20090310,,1.1737,2.2657
20090311,,1.2124,2.3699
20090312,,1.1737,2.2788
20090313,,1.1866,2.3829
20090316,,1.1737,2.5001
20090317,,1.1866,2.6173
20090318,,1.1995,2.7475
20090319,,1.2382,2.8647
20090320,,1.2511,2.9168
20090323,,1.2382,2.7736
20090324,,1.2898,2.9038
20090325,,1.264,3.047
20090326,,1.2511,3.1903
20090327,,1.264,3.3465
20090330,,1.2898,3.2814
20090331,,1.2511,3.1642
20090401,,1.2898,3.3205
20090402,,1.3285,3.4767
20090403,,1.393,3.646
20090407,,1.4575,3.8283
20090408,,1.393,3.9195
20090409,,1.393,4.0887
20090410,,1.4575,4.2841
20090413,,1.522,4.4924
20090414,,1.5091,4.7138
20090415,,1.4575,4.7528
20090416,,1.4575,4.9872
20090417,,1.393,4.7398
20090420,,1.3285,4.5054
20090421,,1.3285,4.2841
20090422,,1.393,4.1929
20090423,,1.4188,3.9846
20090424,,1.3801,3.7892
20090427,,1.3414,3.7111
20090428,,1.3543,3.8934
20090429,,1.3672,4.0757
20090504,,1.4317,4.271
20090505,,1.4962,4.4794
20090506,,1.5091,4.5575
20090507,,1.5091,4.7789
20090508,,1.4962,5.0133
20090511,,1.4575,5.0784
20090512,,1.4962,5.3258
20090513,,1.5349,5.0653
20090514,,1.522,5.3128
20090515,,1.5349,5.5732
20090518,,1.5478,5.8466
20090519,,1.5865,6.1331
20090520,,1.6252,6.4196
20090521,,1.7026,6.1201
20090522,,1.7413,6.055
20090525,,1.78,6.3545
20090526,,1.7155,6.4717
20090527,,1.7413,6.2894
20090528,,1.78,5.9768
20090529,,1.7929,5.9638
20090601,,1.78,6.2503
20090602,,1.8316,6.4977
20090603,,1.8574,6.3805
20090604,,1.9476,6.4977
20090605,,2.0379,6.7712
20090608,,2.1282,7.0967
20090609,,2.2314,6.9665
20090610,,2.1282,6.6409
20090611,,2.1282,6.9665
20090612,,2.0766,6.7712
20090615,,1.9734,6.4326
20090616,,1.8831,6.1201
20090617,,1.8831,5.8206
20090618,,1.9089,5.8727
20090619,,1.8187,5.8857
20090622,,1.7284,5.5992
20090623,,1.651,5.3258
20090624,,1.7155,5.5862
20090625,,1.6381,5.469
20090626,,1.6123,5.6122
20090629,,1.6768,5.6122
20090630,,1.5994,5.3388
20090701,,1.5994,5.0784
20090702,,1.5607,5.0263
20090703,,1.5478,5.0523
20090706,,1.6252,5.2997
20090707,,1.5865,5.2346
20090708,,1.6123,5.1825
20090709,,1.5865,5.1174
20090710,,1.6639,5.0523
20090713,,1.6639,4.8179
20090714,,1.6123,4.7268
20090715,,1.651,4.8179
20090716,,1.6639,5.0002
20090717,,1.5865,4.883
20090720,,1.6123,4.6617
20090721,,1.6123,4.844
20090722,,1.5994,4.8961
20090723,2.0422,1.6639,5.1305
20090724,2.1361,1.7413,5.3779
20090727,2.0305,1.7026,5.6383
20090728,1.9366,1.7026,5.9117
20090729,1.8662,1.7026,5.8727
20090730,1.784,1.6639,5.7294
20090731,1.8662,1.6768,5.9378
20090803,1.8779,1.6123,5.8336
20090804,1.784,1.6123,5.8597
20090805,1.784,1.6639,5.8597
20090806,1.8662,1.6639,6.1461
20090807,1.8662,1.6252,6.1461
20090810,1.8662,1.7026,6.2894
20090811,1.8779,1.78,6.2112
20090812,1.8779,1.78,6.5154
20090813,1.8427,1.7155,6.8061
20090814,1.8192,1.6768,6.6079
20090817,1.8427,1.6768,6.37
20090818,1.8427,1.6897,6.3039
20090819,1.831,1.7026,6.4757
20090820,1.8427,1.7155,6.4757
20090821,1.7958,1.7413,6.4757
20090824,1.831,1.7671,6.5286
20090825,1.8192,1.7026,6.4757
20090826,1.8192,1.7155,6.4096
20090827,1.831,1.7929,6.4096
20090828,1.9131,1.8703,6.4757
20090831,2.007,1.9605,6.5682
20090901,2.0657,2.0121,6.4493
20090903,2.1596,1.9476,6.2907
20090904,2.1596,1.8703,6.0925
20090907,2.054,1.9347,6.3964
20090908,2.0775,1.9734,6.3435
20090909,1.9836,1.9992,6.251
20090910,1.9836,1.9605,6.2114
20090911,2.007,1.9476,6.2114
20090914,2.007,1.9476,6.4361
20090915,1.9953,1.9734,6.5418
20090916,2.0892,2.025,6.4228
20090917,2.1244,2.1153,6.3568
20090918,2.1361,2.2185,6.6739
20090921,2.1714,2.3217,6.6739
20090922,2.1714,2.4378,6.6079
20090923,2.1831,2.5539,6.9383
20090924,2.1596,2.6184,7.1365
20090925,2.1596,2.4894,7.4669
20090928,2.1244,2.4636,7.7973
20090929,2.1479,2.5797,7.4669
20090930,2.1948,2.7086,7.2687
20091001,2.1361,2.657,6.9383
20091002,2.1714,2.5797,6.74
20091005,2.1596,2.7086,6.5946
20091006,2.1714,2.8376,6.555
20091007,2.1714,2.9795,6.8722
20091008,2.1714,3.1214,6.9383
20091009,2.277,3.2762,7.1365
20091012,2.3826,3.4309,7.2687
20091013,2.5,3.5986,7.0704
20091014,2.6174,3.7663,7.4008
20091015,2.7465,3.934,7.7312
20091016,2.8756,3.9856,7.4669
20091019,3.0164,3.7921,7.4008
20091020,3.1573,3.676,7.599
20091021,3.0282,3.8308,7.6651
20091022,3.169,3.7792,7.9955
20091023,3.0164,3.5986,7.9294
20091026,2.9929,3.4309,7.599
20091027,2.8638,3.2633,7.4008
20091028,2.8756,3.1085,7.2687
20091029,2.7347,3.1601,7.0043
20091030,2.8638,3.2246,7.0704
20091102,2.723,3.0698,6.74
20091103,2.5939,2.9279,6.4096
20091104,2.6643,2.786,6.3568
20091105,2.7934,2.8118,6.6739
20091106,2.9225,2.9021,6.6079
20091109,2.7817,2.7602,6.2775
20091110,2.7582,2.6312,6.2775
20091111,2.7582,2.7086,6.555
20091112,2.8169,2.7731,6.6739
20091113,2.7934,2.8634,6.74
20091116,2.7699,2.8247,6.5814
20091117,2.6643,2.6957,6.8061
20091118,2.6291,2.5668,6.9383
20091119,2.6643,2.6828,7.2026
20091120,2.676,2.8118,7.0043
20091123,2.6291,2.6828,6.6739
20091124,2.5821,2.5797,6.555
20091125,2.453,2.4507,6.2378
20091126,2.3357,2.3346,5.9339
20091127,2.3357,2.2572,5.9471
20091130,2.4413,2.1927,6.2114
20091201,2.5587,2.2959,6.2378
20091202,2.4883,2.1927,6.0132
20091203,2.5821,2.2959,6.1585
20091204,2.5821,2.2959,6.2114
20091207,2.5821,2.2959,6.2114
20091208,2.5704,2.1927,6.0132
20091209,2.453,2.0895,5.7224
20091210,2.3357,2.0121,5.4449
20091211,2.23,1.9218,5.1806
20091214,2.23,1.9863,5.4184
20091215,2.3239,1.9992,5.1806
20091216,2.3474,1.9089,4.9295
20091217,2.3327,1.8187,4.7841
20091218,2.4354,1.9089,5.022
20091221,2.5528,1.9992,5.2731
20091222,2.6262,1.9089,5.2863
20091223,2.5381,1.9347,5.3127
20091224,2.5381,2.025,5.577
20091225,2.5528,2.1153,5.8546
20091228,2.5528,2.1153,5.7753
20091229,2.5528,2.025,5.8149
20091230,2.5381,2.0895,5.9471
20091231,2.5235,2.0637,5.881
20100104,2.5821,2.1669,6.1717
20100105,2.6702,2.2572,6.4228
20100106,2.5528,2.3604,6.3435
20100107,2.5528,2.4765,6.3039
20100108,2.6408,2.5797,6.1453
20100111,2.5675,2.4507,6.0528
20100112,2.4501,2.3346,5.7621
20100113,2.4941,2.2185,6.0396
20100114,2.3768,2.2185,6.0264
20100115,2.3474,2.1282,5.8281
20100118,2.23,2.025,5.5506
20100119,2.3034,2.025,5.7092
20100120,2.3914,1.9347,5.5506
20100121,2.2741,1.8445,5.2863
20100122,2.2741,1.9089,5.2863
20100125,2.2741,1.9734,5.3656
20100126,2.3768,2.0637,5.6299
20100127,2.3474,1.9605,5.7356
20100128,2.3474,1.9347,5.577
20100129,2.3474,1.9605,5.5903
20100201,2.3327,1.9347,5.7092
20100202,2.3181,1.9476,5.696
20100203,2.3181,2.025,5.7753
20100204,2.3474,2.0637,6.0528
20100205,2.2741,1.9992,5.8414
20100208,2.2741,1.9347,5.8281
20100209,2.3181,1.9089,5.7092
20100210,2.3181,1.9734,5.7621
20100211,2.2594,1.9992,5.9339
20100212,2.2887,2.0766,5.9603
20100222,2.3181,2.0637,6.0396
20100223,2.2154,2.0637,5.8414
20100224,2.23,2.025,5.8942
20100225,2.2594,2.0379,5.8942
20100226,2.2741,2.0508,5.9206
20100301,2.2741,2.1024,5.9603
20100302,2.2594,2.0637,5.881
20100303,2.2741,2.1669,6.0264
20100304,2.2741,2.1282,6.066
20100305,2.2887,2.2185,6.3568
20100308,2.2447,2.2314,6.6079
20100309,2.3474,2.3346,6.5418
20100310,2.3768,2.3217,6.4493
20100311,2.3327,2.2572,6.4096
20100312,2.2887,2.2314,6.6079
20100315,2.3768,2.2572,6.5418
20100316,2.2887,2.1927,6.3435
20100317,2.2447,2.1669,6.6079
20100318,2.2594,2.2056,6.9383
20100319,2.2594,2.3088,7.2026
20100322,2.2154,2.2572,7.0043
20100323,2.23,2.2185,6.8722
20100324,2.1714,2.1927,7.0043
20100325,2.2007,2.1411,6.8061
20100326,2.2887,2.1669,6.8722
20100329,2.3621,2.1798,6.74
20100330,2.3474,2.1798,6.74
20100331,2.3034,2.154,6.6079
20100401,2.2594,2.1927,6.74
20100402,2.3327,2.154,6.6739
20100405,2.3768,2.1798,6.8722
20100406,2.3034,2.1927,6.74
20100407,2.3474,2.2185,6.74
20100408,2.3327,2.2185,6.74
20100409,2.3621,2.2314,6.8061
20100412,2.3768,2.1798,6.8722
20100413,2.3914,2.1798,6.8061
20100414,2.4061,2.1669,6.8061
20100415,2.5235,2.1669,6.8061
20100416,2.6408,2.2185,6.74
20100419,2.6995,2.2572,6.6739
20100420,2.7289,2.3475,6.6079
20100421,2.7289,2.4378,6.6739
20100422,2.8609,2.3346,6.8722
20100426,2.9929,2.3862,6.8061
20100427,3.1397,2.2701,6.74
20100428,3.2864,2.3733,6.8722
20100429,3.4478,2.3991,6.8061
20100504,3.6091,2.4765,6.8061
20100505,3.7852,2.5926,6.8061
20100506,3.9613,2.7215,6.8722
20100507,3.7705,2.7216,6.6739
20100510,3.5945,2.5985,6.5814
20100511,3.4184,2.4891,6.6739
20100512,3.257,2.366,6.4889
20100513,3.1837,2.284,6.4757
20100514,3.3304,2.3934,6.4757
20100517,3.169,2.284,6.3435
20100518,3.169,2.2976,6.3039
20100519,3.0223,2.2293,6.0396
20100520,3.169,2.2566,6.2114
20100521,3.0223,2.1472,5.9074
20100524,2.8756,2.1472,5.9471
20100525,2.7582,2.0651,5.8942
20100526,2.8902,2.1199,5.9471
20100527,2.8316,2.1199,6.2378
20100528,2.9636,2.2019,6.4625
20100531,3.1103,2.1882,6.4757
20100601,3.257,2.1882,6.5154
20100602,3.4184,2.1882,6.4096
20100603,3.3451,2.1882,6.4096
20100604,3.213,2.1609,6.5021
20100607,3.0663,2.0788,6.3435
20100608,3.0516,2.0788,6.4096
20100609,2.9343,2.1199,6.3832
20100610,3.081,2.1335,6.4096
20100611,3.2277,2.1609,6.6739
20100614,3.3891,2.2019,6.5814
20100615,3.5505,2.2429,6.4361
20100616,3.7265,2.1882,6.4361
20100617,3.5505,2.2976,6.3832
20100618,3.7265,2.284,6.3568
20100621,3.9026,2.2976,6.3832
20100622,4.0493,2.2703,6.3039
20100623,4.0639,2.2293,6.6006
20100624,3.9026,2.2566,6.5134
20100625,3.7118,2.2293,6.3098
20100628,3.5945,2.2293,6.1644
20100629,3.5505,2.2293,6.1935
20100630,3.3891,2.2156,6.019
20100701,3.5505,2.2019,5.99
20100702,3.4478,2.284,5.99
20100705,3.5211,2.2703,5.9027
20100706,3.3597,2.2703,5.7573
20100707,3.213,2.2703,5.6992
20100708,3.1103,2.3113,5.6701
20100709,3.257,2.2976,5.6701
20100712,3.2424,2.2976,5.7283
20100713,3.3744,2.3113,5.99
20100714,3.5431,2.3113,6.0772
20100715,3.6696,2.2976,5.9318
20100716,3.5792,2.3113,5.9027
20100719,3.4346,2.3113,5.8446
20100720,3.4346,2.284,5.7864
20100721,3.5973,2.284,5.7573
20100722,3.4708,2.284,5.6701
20100723,3.4527,2.284,5.6992
20100726,3.29,2.2566,5.4956
20100727,3.1635,2.2156,5.3503
20100728,3.0189,2.1062,5.234
20100729,3.0731,2.1062,5.1758
20100730,3.0369,2.1335,5.4084
20100802,2.9646,2.1062,5.2921
20100803,2.9466,2.0651,5.3212
20100804,2.8562,2.0241,5.263
20100805,2.8381,2.0104,5.2049
20100806,2.8019,2.0241,5.1176
20100809,2.6754,1.9831,4.9432
20100810,2.5489,1.8874,4.885
20100811,2.5669,1.9557,4.9141
20100812,2.4404,1.86,4.7396
20100813,2.4946,1.8463,4.8269
20100816,2.6031,1.9284,5.0595
20100817,2.585,1.9147,4.9723
20100818,2.4765,1.8737,4.8269
20100819,2.4404,1.901,4.8559
20100820,2.4946,1.901,4.9723
20100823,2.4223,1.86,4.7978
20100824,2.3139,1.7779,4.6233
20100825,2.2054,1.6959,4.507
20100826,2.3139,1.7232,4.6524
20100827,2.2777,1.6685,4.6524
20100830,2.3862,1.7506,4.885
20100831,2.4946,1.8326,4.9723
20100901,2.6031,1.8874,5.0013
20100906,2.7296,1.9694,5.2049
